entity,appearances,gender,filename,order,title,year,division,livre,series,volume,tome,no
Jean-Jacques Bixiou,13,M,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
juge Camusot,6,M,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
l'abbe Duret,12,M,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
la duchesse de Bracciano,NA,W,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
le duc de Bracciano,11,M,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
le duc de Navarreins,5,M,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
le general Montcornet,11,M,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
madame Piedefer,19,W,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
madame Schontz,13,W,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
moniseur Gravier,41,M,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
monsieur de Chargeboeuf,7,M,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
monsieur de Clagny,76,M,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
Pamela,5,W,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
Raoul Nathan,12,M,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
Rinaldo,19,M,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
Sancerrois,20,?,lacomediehumaine_lamusedudepartement.txt,33,La Muse du departement,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Parisiens en province,6,2,4
Athanase,66,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
capitaine Cesarine,6,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
Charles Grandet,5,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
Choisnel,5,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
de Saint-Leonard,10,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
Jacquelin,42,W,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
Josette,34,W,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
l'abbe Couturier,6,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
l'abbe de Sponde,39,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
la vicomtesse Troisville,NA,W,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
le comte Troisville,61,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
le marquis de Moncade,8,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
le marquis de Montauran,10,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
madame de Coudrai,NA,W,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
madame Granson,59,W,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
madame Lardot,12,W,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
mademoiselle Armande de Gordes,8,W,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
mademoiselle Cormon,223,W,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
mademoiselle Gordes,NA,W,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
Mariette,27,W,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
marquis Gordes,29,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
monsieur de Coudrai,8,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
monsieur du Bousquier,216,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
Moreau,10,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
Penelope,20,W,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
princesse Goritza,10,W,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
Rene,7,M,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
Rose-Marie-Victoire Cormon,8,W,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
Suzanne,85,W,lacomediehumaine_lavieillefille.txt,34,La Vieille Fille,1836,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,1
Amelie Camusot,NA,W,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Amelie Thirion,5,W,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Blandureau,14,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Brigitte,8,W,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
marquis d'Esgrignon,6,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Chesnel,221,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
de Lenoncourt,5,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
de Marsay,34,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Diane de Maufrigneuse,18,W,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
du Croisier,168,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Duval,10,?,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Emile Blondet,66,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Eugene de Rastignac,20,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Felicien Camusot,5,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Felix de Vandenesse,5,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Francois Keller,17,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Joseph Blondet,10,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Josephin,5,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
juge Camusot,75,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
la comtesse de Montcornet,NA,W,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
le comte de Montcornet,15,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
madame de Grandlieu,5,W,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
mademoiselle Blandureau,NA,W,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Marie-Armande-Claire d'Esgrignon,66,W,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
monsieur Michu,10,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
monsieur Sauvager,13,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Montriveau,7,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Victurnien d'Esgrignon,223,M,lacomediehumaine_lecabinetdesantiques.txt,35,Le Cabinet des Aniques,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Les Rivalites,7,3,2
Charles de Vandenesse,8,M,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
de Vandenesse,6,?,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
Doisy,6,M,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
Felix,63,M,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
Francois Birotteau,13,M,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
Henriette,147,W,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
Jacques,102,M,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
l'abbe de Dominis,11,M,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
la duchesse de Lenoncourt,NA,W,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
Lady Arabelle,38,W,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
lady Dudley,39,W,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
le duc d'Angouleme,5,M,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
le duc de Lenoncourt,137,M,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
madame de Mortsauf,189,W,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
Madeleine,124,W,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
Manette,7,W,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
Martineau,6,M,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
monsieur de Chessel,45,M,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
monsieur Deslandes,7,M,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
monsieur Lepire,11,M,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
Natalie de Manerville,12,W,lacomediehunaime_lelysdanslavallee.txt,36,Le Lys dans la vallee,1835,I. Etudes de moeurs,II. Scenes de la vie de province,,7,3,3
Adrien de Bartas,7,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Amelie de Chandour,26,W,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Armand de Montriveau,12,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Astolphe de Saintot,8,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Beatrix de Rochefide,6,W,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Felicite des Touches,7,W,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Charlotte de Brebian,9,W,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Cointet,9,?,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
David Sechard,182,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Ìove,92,W,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Jerome-Nicolas Sechard,14,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Jacques,9,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Josephine de Bartas,6,W,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
l'Houmeau,40,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
la marquise d'Espard,8,W,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Laure de Rastignac,10,W,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
le marquis de Cante-Croix,5,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Lucien de Rubempre,297,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
madame de Pimentel,NA,W,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Marie-Louise-Anais de Bargeton,212,W,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
moinsieur de Pimentel,7,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
monsieur de Bargeton,197,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
monsieur de Chateaubriand,5,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
monsieur de Severac,5,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
monsieur du Chatelet,65,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Nembrod,7,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Stanhope,5,?,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Stanislas de Chandour,32,M,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
Zephirine,12,W,lacomediehumaine_lesdeuxpoetes.txt,37,Les Deux Poetes,1837,I. Etudes de moeurs,II. Scenes de la vie de province,Illusions perdues,8,4,1
